market,instrument,base_asset,status
coinbase,MINA-USD,MINA-USD,ACTIVE
coinbase,TRAC-USD,TRAC-USD,ACTIVE
coinbase,MKR-BTC,MKR-BTC,ACTIVE
coinbase,ETH-USD,ETH-USD,ACTIVE
coinbase,UNI-GBP,UNI-GBP,ACTIVE
coinbase,ENS-USD,ENS-USD,ACTIVE
coinbase,ICP-USD,ICP-USD,ACTIVE
coinbase,DASH-BTC,DASH-BTC,ACTIVE
coinbase,BNT-USD,BNT-USD,ACTIVE
coinbase,MANA-EUR,MANA-EUR,ACTIVE
coinbase,1INCH-BTC,1INCH-BTC,ACTIVE
coinbase,DOT-GBP,DOT-GBP,ACTIVE
coinbase,AMP-USD,AMP-USD,ACTIVE
coinbase,AVAX-BTC,AVAX-BTC,ACTIVE
coinbase,ICP-USDT,ICP-USDT,ACTIVE
coinbase,USDT-EUR,USDT-EUR,ACTIVE
coinbase,XTZ-GBP,XTZ-GBP,ACTIVE
coinbase,COTI-USD,COTI-USD,ACTIVE
coinbase,AIOZ-USD,AIOZ-USD,ACTIVE
coinbase,SUPER-USD,SUPER-USD,ACTIVE
coinbase,MANA-ETH,MANA-ETH,ACTIVE
coinbase,GODS-USD,GODS-USD,ACTIVE
coinbase,DOT-USD,DOT-USD,ACTIVE
coinbase,AXS-BTC,AXS-BTC,ACTIVE
coinbase,ALICE-USD,ALICE-USD,ACTIVE
coinbase,XLM-USDT,XLM-USDT,ACTIVE
coinbase,INV-USD,INV-USD,ACTIVE
coinbase,CRV-USD,CRV-USD,ACTIVE
coinbase,HOPR-USD,HOPR-USD,ACTIVE
coinbase,SNX-BTC,SNX-BTC,ACTIVE
coinbase,DOT-EUR,DOT-EUR,ACTIVE
coinbase,GRT-USD,GRT-USD,ACTIVE
coinbase,SOL-EUR,SOL-EUR,ACTIVE
coinbase,CHZ-EUR,CHZ-EUR,ACTIVE
coinbase,BAT-USD,BAT-USD,ACTIVE
coinbase,ZEC-USD,ZEC-USD,ACTIVE
coinbase,MINA-EUR,MINA-EUR,ACTIVE
coinbase,ICP-EUR,ICP-EUR,ACTIVE
coinbase,EOS-BTC,EOS-BTC,ACTIVE
coinbase,SHIB-USDT,SHIB-USDT,ACTIVE
coinbase,RAD-USD,RAD-USD,ACTIVE
coinbase,PRO-USD,PRO-USD,ACTIVE
coinbase,EOS-EUR,EOS-EUR,ACTIVE
coinbase,ALEPH-USD,ALEPH-USD,ACTIVE
coinbase,STX-USDT,STX-USDT,ACTIVE
coinbase,CELO-EUR,CGLD-EUR,ACTIVE
coinbase,IDEX-USD,IDEX-USD,ACTIVE
coinbase,TRU-USD,TRU-USD,ACTIVE
coinbase,USDC-USDT,USDT-USDC,ACTIVE
coinbase,OGN-USD,OGN-USD,ACTIVE
coinbase,APE-USDT,APE-USDT,ACTIVE
coinbase,EOS-USD,EOS-USD,ACTIVE
coinbase,NKN-USD,NKN-USD,ACTIVE
coinbase,ETH-USDT,ETH-USDT,ACTIVE
coinbase,RBN-USD,RBN-USD,ACTIVE
coinbase,BCH-EUR,BCH-EUR,ACTIVE
coinbase,SUSHI-USD,SUSHI-USD,ACTIVE
coinbase,1INCH-GBP,1INCH-GBP,ACTIVE
coinbase,TRB-USD,TRB-USD,ACTIVE
coinbase,MLN-USD,MLN-USD,ACTIVE
coinbase,CRO-USDT,CRO-USDT,ACTIVE
coinbase,DAI-USD,DAI-USD,ACTIVE
coinbase,ATOM-BTC,ATOM-BTC,ACTIVE
coinbase,GRT-GBP,GRT-GBP,ACTIVE
coinbase,CVX-USD,CVX-USD,ACTIVE
coinbase,VET-USD,VET-USD,ACTIVE
coinbase,RARI-USD,RARI-USD,ACTIVE
coinbase,FOX-USD,FOX-USD,ACTIVE
coinbase,ARKM-USD,ARKM-USD,ACTIVE
coinbase,GRT-EUR,GRT-EUR,ACTIVE
coinbase,SPA-USD,SPA-USD,ACTIVE
coinbase,EURC-USDC,EURC-USDC,ACTIVE
coinbase,QI-USD,QI-USD,ACTIVE
coinbase,POPCAT-USD,POPCAT-USD,ACTIVE
coinbase,EGLD-USD,EGLD-USD,ACTIVE
coinbase,MDT-USD,MDT-USD,ACTIVE
coinbase,BICO-USD,BICO-USD,ACTIVE
coinbase,ARB-USD,ARB-USD,ACTIVE
coinbase,LTC-EUR,LTC-EUR,ACTIVE
coinbase,SWELL-USD,SWELL-USD,ACTIVE
coinbase,TOSHI-USD,TOSHI-USD,ACTIVE
coinbase,SAND-USD,SAND-USD,ACTIVE
coinbase,POL-USD,POL-USD,ACTIVE
coinbase,LINK-ETH,LINK-ETH,ACTIVE
coinbase,DRIFT-USD,DRIFT-USD,ACTIVE
coinbase,ETHFI-USD,ETHFI-USD,ACTIVE
coinbase,AXS-EUR,AXS-EUR,ACTIVE
coinbase,STG-USD,STG-USD,ACTIVE
coinbase,HBAR-USD,HBAR-USD,ACTIVE
coinbase,LRC-USDT,LRC-USDT,ACTIVE
coinbase,ATOM-USDT,ATOM-USDT,ACTIVE
coinbase,GFI-USD,GFI-USD,ACTIVE
coinbase,PIRATE-USD,PIRATE-USD,ACTIVE
coinbase,FLOKI-USD,FLOKI-USD,ACTIVE
coinbase,CBETH-USD,CBETH-USD,ACTIVE
coinbase,VELOD-USD,VELO-USD,ACTIVE
coinbase,LIT-USD,LIT-USD,ACTIVE
coinbase,STRK-USD,STRK-USD,ACTIVE
coinbase,SEI-USD,SEI-USD,ACTIVE
coinbase,PENGU-USD,PENGU-USD,ACTIVE
coinbase,BLAST-USD,BLAST-USD,ACTIVE
coinbase,MASK-EUR,MASK-EUR,ACTIVE
coinbase,B3-USD,B3-USD,ACTIVE
coinbase,NEAR-USD,NEAR-USD,ACTIVE
coinbase,CELR-USD,CELR-USD,ACTIVE
coinbase,BONK-USD,BONK-USD,ACTIVE
coinbase,XRP-USD,XRP-USD,ACTIVE
coinbase,ALEO-USD,ALEO-USD,ACTIVE
coinbase,NMR-USD,NMR-USD,ACTIVE
coinbase,MEDIA-USD,MEDIA-USD,ACTIVE
coinbase,LOKA-USD,LOKA-USD,ACTIVE
coinbase,MASK-GBP,MASK-GBP,ACTIVE
coinbase,ORCA-USD,ORCA-USD,ACTIVE
coinbase,HONEY-USD,HONEY-USD,ACTIVE
coinbase,VARA-USD,VARA-USD,ACTIVE
coinbase,OMNI-USD,OMNI-USD,ACTIVE
coinbase,DAR-USD,DAR-USD,ACTIVE
coinbase,MOODENG-USD,MOODENG-USD,ACTIVE
coinbase,A8-USD,A8-USD,ACTIVE
coinbase,MOVE-USD,MOVE-USD,ACTIVE
coinbase,TVK-USD,TVK-USD,ACTIVE
coinbase,XTZ-EUR,XTZ-EUR,ACTIVE
coinbase,ETC-EUR,ETC-EUR,ACTIVE
coinbase,OP-USD,OP-USD,ACTIVE
coinbase,GRT-BTC,GRT-BTC,ACTIVE
coinbase,IO-USD,IO-USD,ACTIVE
coinbase,ATOM-GBP,ATOM-GBP,ACTIVE
coinbase,SD-USD,SD-USD,ACTIVE
coinbase,NEAR-USDT,NEAR-USDT,ACTIVE
coinbase,BOBA-USD,BOBA-USD,ACTIVE
coinbase,ETC-BTC,ETC-BTC,ACTIVE
coinbase,BCH-GBP,BCH-GBP,ACTIVE
coinbase,AUDIO-USD,AUDIO-USD,ACTIVE
coinbase,PYR-USD,PYR-USD,ACTIVE
coinbase,APT-USDT,APT-USDT,ACTIVE
coinbase,ADA-USDT,ADA-USDT,ACTIVE
coinbase,TURBO-USD,TURBO-USD,ACTIVE
coinbase,RARE-USD,RARE-USD,ACTIVE
coinbase,JASMY-USDT,JASMY-USDT,ACTIVE
coinbase,XLM-BTC,XLM-BTC,ACTIVE
coinbase,GMT-USD,GMT-USD,ACTIVE
coinbase,G-USD,G-USD,ACTIVE
coinbase,WBTC-BTC,WBTC-BTC,ACTIVE
coinbase,TNSR-USD,TNSR-USD,ACTIVE
coinbase,AXL-USD,AXL-USD,ACTIVE
coinbase,KAVA-USD,KAVA-USD,ACTIVE
coinbase,PRCL-USD,PRCL-USD,ACTIVE
coinbase,MOBILE-USD,MOBILE-USD,ACTIVE
coinbase,RENDER-USD,RENDER-USD,ACTIVE
coinbase,ZK-USD,ZK-USD,ACTIVE
coinbase,POLS-USD,POLS-USD,ACTIVE
coinbase,GAL-USD,GAL-USD,ACTIVE
coinbase,AERO-USD,AERO-USD,ACTIVE
coinbase,CORE-USD,CORECHAIN-USD,ACTIVE
coinbase,KSM-USD,KSM-USD,ACTIVE
coinbase,TIA-USD,TIA-USD,ACTIVE
coinbase,ASM-USD,ASM-USD,ACTIVE
coinbase,1INCH-EUR,1INCH-EUR,ACTIVE
coinbase,00-USD,00-USD,ACTIVE
coinbase,BERA-USD,BERA-USD,ACTIVE
coinbase,LSETH-USD,LSETH-USD,ACTIVE
coinbase,XRP-USDT,XRP-USDT,ACTIVE
coinbase,SEAM-USD,SEAM-USD,ACTIVE
coinbase,GLM-USD,GLM-USD,ACTIVE
coinbase,JTO-USD,JTO-USD,ACTIVE
coinbase,BLUR-USD,BLUR-USD,ACTIVE
coinbase,VTHO-USD,VTHO-USD,ACTIVE
coinbase,HNT-USD,HNT-USD,ACTIVE
coinbase,ACS-USD,ACS-USD,ACTIVE
coinbase,ZETA-USD,ZETA-USD,ACTIVE
coinbase,MOG-USD,MOG-USD,ACTIVE
coinbase,ME-USD,ME-USD,ACTIVE
coinbase,HFT-USD,HFT-USD,ACTIVE
coinbase,PNG-USD,PNG-USD,ACTIVE
coinbase,SNX-GBP,SNX-GBP,ACTIVE
coinbase,RONIN-USD,RONIN-USD,ACTIVE
coinbase,AVAX-USDT,AVAX-USDT,ACTIVE
coinbase,MUSE-USD,MUSE-USD,ACTIVE
coinbase,OSMO-USD,OSMO-USD,ACTIVE
coinbase,AURORA-USD,AURORA-USD,ACTIVE
coinbase,GNO-USD,GNO-USD,ACTIVE
coinbase,WELL-USD,WELL-USD,ACTIVE
coinbase,USDT-USD,USDT-USD,ACTIVE
coinbase,ILV-USD,ILV-USD,ACTIVE
coinbase,KARRAT-USD,KARRAT-USD,ACTIVE
coinbase,FLR-USD,FLR-USD,ACTIVE
coinbase,CRV-EUR,CRV-EUR,ACTIVE
coinbase,VVV-USD,VVV-USD,ACTIVE
coinbase,ELA-USD,ELA-USD,ACTIVE
coinbase,MAGIC-USD,MAGIC-USD,ACTIVE
coinbase,DIMO-USD,DIMO-USD,ACTIVE
coinbase,ROSE-USDT,ROSE-USDT,ACTIVE
coinbase,AKT-USD,AKT-USD,ACTIVE
coinbase,BTC-USDT,BTC-USDT,ACTIVE
coinbase,CBETH-ETH,CBETH-ETH,ACTIVE
coinbase,LCX-USD,LCX-USD,ACTIVE
coinbase,ADA-GBP,ADA-GBP,ACTIVE
coinbase,WBTC-USD,WBTC-USD,ACTIVE
coinbase,WIF-USD,WIF-USD,ACTIVE
coinbase,WAXL-USD,WAXL-USD,ACTIVE
coinbase,GHST-USD,GHST-USD,ACTIVE
coinbase,SOL-BTC,SOL-BTC,ACTIVE
coinbase,SUI-USD,SUI-USD,ACTIVE
coinbase,TRUMP-USD,TRUMP-USD,ACTIVE
coinbase,ZRO-USD,ZRO-USD,ACTIVE
coinbase,ABT-USD,ABT-USD,ACTIVE
coinbase,MSOL-USD,MSOL-USD,ACTIVE
coinbase,LDO-USD,LDO-USD,ACTIVE
coinbase,MNDE-USD,MNDE-USD,ACTIVE
coinbase,VOXEL-USD,VOXEL-USD,ACTIVE
coinbase,IMX-USD,IMX-USD,ACTIVE
coinbase,PUNDIX-USD,PUNDIX-USD,ACTIVE
coinbase,BIGTIME-USD,BIGTIME-USD,ACTIVE
coinbase,USDC-GBP,USDC-GBP,ACTIVE
coinbase,DOT-USDT,DOT-USDT,ACTIVE
coinbase,RPL-USD,RPL-USD,ACTIVE
coinbase,SWFTC-USD,SWFTC-USD,ACTIVE
coinbase,NEON-USD,NEON-USD,ACTIVE
coinbase,ETHERNITY-USD,ERN-USD,ACTIVE
coinbase,ZEN-USD,ZEN-USD,ACTIVE
coinbase,FIS-USD,FIS-USD,ACTIVE
coinbase,PNUT-USD,PNUT-USD,ACTIVE
coinbase,ACX-USD,ACX-USD,ACTIVE
coinbase,PYUSD-USD,PYUSD-USD,ACTIVE
coinbase,GIGA-USD,GIGA-USD,ACTIVE
coinbase,APT-USD,APT-USD,ACTIVE
coinbase,LSETH-ETH,LSETH-ETH,ACTIVE
coinbase,COW-USD,COW-USD,ACTIVE
coinbase,ONDO-USD,ONDO-USD,ACTIVE
coinbase,ANKR-BTC,ANKR-BTC,ACTIVE
coinbase,ALGO-BTC,ALGO-BTC,ACTIVE
coinbase,XLM-EUR,XLM-EUR,ACTIVE
coinbase,OCEAN-USD,OCEAN-USD,ACTIVE
coinbase,DEGEN-USD,DEGEN-USD,ACTIVE
coinbase,LINK-USDT,LINK-USDT,ACTIVE
coinbase,PRIME-USD,PRIME-USD,ACTIVE
coinbase,LRDS-USD,LRDS-USD,ACTIVE
coinbase,EIGEN-USD,EIGEN-USD,ACTIVE
coinbase,C98-USD,C98-USD,ACTIVE
coinbase,T-USD,T-USD,ACTIVE
coinbase,SHDW-USD,SHDW-USD,ACTIVE
coinbase,INJ-USD,INJ-USD,ACTIVE
coinbase,MATH-USD,MATH-USD,ACTIVE
coinbase,HBAR-USDT,HBAR-USDT,ACTIVE
coinbase,SAFE-USD,SAFE-USD,ACTIVE
coinbase,PEPE-USD,PEPE-USD,ACTIVE
coinbase,PLU-USD,PLU-USD,ACTIVE
coinbase,COMP-USD,COMP-USD,ACTIVE
coinbase,BAT-EUR,BAT-EUR,ACTIVE
coinbase,ANKR-EUR,ANKR-EUR,ACTIVE
coinbase,BAT-BTC,BAT-BTC,ACTIVE
coinbase,CHZ-GBP,CHZ-GBP,ACTIVE
coinbase,UNI-EUR,UNI-EUR,ACTIVE
coinbase,CELO-BTC,CGLD-BTC,ACTIVE
coinbase,LINK-BTC,LINK-BTC,ACTIVE
coinbase,DOGE-GBP,DOGE-GBP,ACTIVE
coinbase,MATIC-USD,MATIC-USD,ACTIVE
coinbase,BLZ-USD,BLZ-USD,ACTIVE
coinbase,CVC-USD,CVC-USD,ACTIVE
coinbase,DIA-USD,DIA-USD,ACTIVE
coinbase,USDC-EUR,USDC-EUR,ACTIVE
coinbase,BTC-GBP,BTC-GBP,ACTIVE
coinbase,PERP-USD,PERP-USD,ACTIVE
coinbase,SPELL-USD,SPELL-USD,ACTIVE
coinbase,AVAX-USD,AVAX-USD,ACTIVE
coinbase,SOL-USDT,SOL-USDT,ACTIVE
coinbase,CRO-EUR,CRO-EUR,ACTIVE
coinbase,XTZ-USD,XTZ-USD,ACTIVE
coinbase,DOGE-USDT,DOGE-USDT,ACTIVE
coinbase,BTC-USD,BTC-USD,ACTIVE
coinbase,SAND-USDT,SAND-USDT,ACTIVE
coinbase,DOGE-BTC,DOGE-BTC,ACTIVE
coinbase,ALGO-USD,ALGO-USD,ACTIVE
coinbase,DASH-USD,DASH-USD,ACTIVE
coinbase,ETH-GBP,ETH-GBP,ACTIVE
coinbase,FORT-USD,FORT-USD,ACTIVE
coinbase,GTC-USD,GTC-USD,ACTIVE
coinbase,SKL-USD,SKL-USD,ACTIVE
coinbase,SHIB-USD,SHIB-USD,ACTIVE
coinbase,MASK-USDT,MASK-USDT,ACTIVE
coinbase,ZEC-BTC,ZEC-BTC,ACTIVE
coinbase,OP-USDT,OP-USDT,ACTIVE
coinbase,SOL-ETH,SOL-ETH,ACTIVE
coinbase,BADGER-USD,BADGER-USD,ACTIVE
coinbase,WCFG-USD,WCFG-USD,ACTIVE
coinbase,STX-USD,STX-USD,ACTIVE
coinbase,AAVE-USD,AAVE-USD,ACTIVE
coinbase,ETH-EUR,ETH-EUR,ACTIVE
coinbase,CTSI-USD,CTSI-USD,ACTIVE
coinbase,BCH-USD,BCH-USD,ACTIVE
coinbase,ADA-BTC,ADA-BTC,ACTIVE
coinbase,ACH-USD,ACH-USD,ACTIVE
coinbase,GYEN-USD,GYEN-USD,ACTIVE
coinbase,FIL-EUR,FIL-EUR,ACTIVE
coinbase,SNX-EUR,SNX-EUR,ACTIVE
coinbase,OXT-USD,OXT-USD,ACTIVE
coinbase,ADA-USD,ADA-USD,ACTIVE
coinbase,KNC-USD,KNC-USD,ACTIVE
coinbase,LRC-USD,LRC-USD,ACTIVE
coinbase,CRV-GBP,CRV-GBP,ACTIVE
coinbase,FLOW-USD,FLOW-USD,ACTIVE
coinbase,CHZ-USDT,CHZ-USDT,ACTIVE
coinbase,XCN-USD,XCN-USD,ACTIVE
coinbase,UMA-USD,UMA-USD,ACTIVE
coinbase,QNT-USD,QNT-USD,ACTIVE
coinbase,BAL-USD,BAL-USD,ACTIVE
coinbase,AST-USD,AST-USD,ACTIVE
coinbase,SHPING-USD,SHPING-USD,ACTIVE
coinbase,SYN-USD,SYN-USD,ACTIVE
coinbase,FIDA-USD,FIDA-USD,ACTIVE
coinbase,JASMY-USD,JASMY-USD,ACTIVE
coinbase,DNT-USD,DNT-USD,ACTIVE
coinbase,API3-USD,API3-USD,ACTIVE
coinbase,AVAX-EUR,AVAX-EUR,ACTIVE
coinbase,ETH-DAI,ETH-DAI,ACTIVE
coinbase,BCH-BTC,BCH-BTC,ACTIVE
coinbase,UNI-BTC,UNI-BTC,ACTIVE
coinbase,ETH-BTC,ETH-BTC,ACTIVE
coinbase,TIME-USD,TIME-USD,ACTIVE
coinbase,CRV-BTC,CRV-BTC,ACTIVE
coinbase,ICP-GBP,ICP-GBP,ACTIVE
coinbase,METIS-USD,METIS-USD,ACTIVE
coinbase,REQ-USD,REQ-USD,ACTIVE
coinbase,MANA-USD,MANA-USD,ACTIVE
coinbase,ARPA-USD,ARPA-USD,ACTIVE
coinbase,LINK-USD,LINK-USD,ACTIVE
coinbase,ANKR-USD,ANKR-USD,ACTIVE
coinbase,RNDR-USD,RNDR-USD,ACTIVE
coinbase,USDT-GBP,USDT-GBP,ACTIVE
coinbase,MINA-USDT,MINA-USDT,ACTIVE
coinbase,MATIC-GBP,MATIC-GBP,ACTIVE
coinbase,ETC-GBP,ETC-GBP,ACTIVE
coinbase,ZRX-USD,ZRX-USD,ACTIVE
coinbase,YFI-USD,YFI-USD,ACTIVE
coinbase,AERGO-USD,AERGO-USD,ACTIVE
coinbase,AAVE-EUR,AAVE-EUR,ACTIVE
coinbase,GMT-USDT,GMT-USDT,ACTIVE
coinbase,SNX-USD,SNX-USD,ACTIVE
coinbase,XLM-USD,XLM-USD,ACTIVE
coinbase,YFI-BTC,YFI-BTC,ACTIVE
coinbase,CLV-USD,CLV-USD,ACTIVE
coinbase,XTZ-BTC,XTZ-BTC,ACTIVE
coinbase,RLC-USD,RLC-USD,ACTIVE
coinbase,ALGO-GBP,ALGO-GBP,ACTIVE
coinbase,BTC-EUR,BTC-EUR,ACTIVE
coinbase,CHZ-USD,CHZ-USD,ACTIVE
coinbase,ADA-EUR,ADA-EUR,ACTIVE
coinbase,ROSE-USD,ROSE-USD,ACTIVE
coinbase,AAVE-BTC,AAVE-BTC,ACTIVE
coinbase,UNI-USD,UNI-USD,ACTIVE
coinbase,SOL-GBP,SOL-GBP,ACTIVE
coinbase,BIT-USD,BIT-USD,ACTIVE
coinbase,FIL-USD,FIL-USD,ACTIVE
coinbase,LTC-USD,LTC-USD,ACTIVE
coinbase,USDP-USD,PAX-USD,ACTIVE
coinbase,AXS-USD,AXS-USD,ACTIVE
coinbase,LQTY-USD,LQTY-USD,ACTIVE
coinbase,FET-USDT,FET-USDT,ACTIVE
coinbase,PRQ-USD,PRQ-USD,ACTIVE
coinbase,FIL-GBP,FIL-GBP,ACTIVE
coinbase,RNDR-EUR,RNDR-EUR,ACTIVE
coinbase,LTC-GBP,LTC-GBP,ACTIVE
coinbase,QNT-USDT,QNT-USDT,ACTIVE
coinbase,LPT-USD,LPT-USD,ACTIVE
coinbase,ALCX-USD,ALCX-USD,ACTIVE
coinbase,ADA-ETH,ADA-ETH,ACTIVE
coinbase,MASK-USD,MASK-USD,ACTIVE
coinbase,FIL-BTC,FIL-BTC,ACTIVE
coinbase,IOTX-USD,IOTX-USD,ACTIVE
coinbase,POWR-USD,POWR-USD,ACTIVE
coinbase,DOGE-EUR,DOGE-EUR,ACTIVE
coinbase,ENS-USDT,ENS-USDT,ACTIVE
coinbase,LTC-BTC,LTC-BTC,ACTIVE
coinbase,CRO-USD,CRO-USD,ACTIVE
coinbase,XYO-USD,XYO-USD,ACTIVE
coinbase,MKR-USD,MKR-USD,ACTIVE
coinbase,CELO-GBP,CGLD-GBP,ACTIVE
coinbase,SOL-USD,SOL-USD,ACTIVE
coinbase,FARM-USD,FARM-USD,ACTIVE
coinbase,POND-USD,POND-USD,ACTIVE
coinbase,GSTSOL-USD,GST-USD,ACTIVE
coinbase,BTRST-USD,BTRST-USD,ACTIVE
coinbase,INDEX-USD,INDEX-USD,ACTIVE
coinbase,1INCH-USD,1INCH-USD,ACTIVE
coinbase,ICP-BTC,ICP-BTC,ACTIVE
coinbase,KRL-USD,KRL-USD,ACTIVE
coinbase,FLOW-USDT,FLOW-USDT,ACTIVE
coinbase,AXS-USDT,AXS-USDT,ACTIVE
coinbase,RNDR-USDT,RNDR-USDT,ACTIVE
coinbase,AVT-USD,AVT-USD,ACTIVE
coinbase,FET-USD,FET-USD,ACTIVE
coinbase,XRP-EUR,XRP-EUR,ACTIVE
coinbase,SHIB-EUR,SHIB-EUR,ACTIVE
coinbase,ORN-USD,ORN-USD,ACTIVE
coinbase,CELO-USD,CGLD-USD,ACTIVE
coinbase,MATIC-EUR,MATIC-EUR,ACTIVE
coinbase,MATIC-USDT,MATIC-USDT,ACTIVE
coinbase,LINK-EUR,LINK-EUR,ACTIVE
coinbase,DOT-BTC,DOT-BTC,ACTIVE
coinbase,ATOM-EUR,ATOM-EUR,ACTIVE
coinbase,GUSD-USD,GUSD-USD,ACTIVE
coinbase,ALGO-EUR,ALGO-EUR,ACTIVE
coinbase,SHIB-GBP,SHIB-GBP,ACTIVE
coinbase,DYPV1-USD,DYP-USD,ACTIVE
coinbase,LINK-GBP,LINK-GBP,ACTIVE
coinbase,ANKR-GBP,ANKR-GBP,ACTIVE
coinbase,MATIC-BTC,MATIC-BTC,ACTIVE
coinbase,LRC-BTC,LRC-BTC,ACTIVE
coinbase,APE-USD,APE-USD,ACTIVE
coinbase,AGLD-USD,AGLD-USD,ACTIVE
coinbase,FX-USD,FX-USD,ACTIVE
coinbase,BAL-BTC,BAL-BTC,ACTIVE
coinbase,BAT-ETH,BAT-ETH,ACTIVE
coinbase,BAND-USD,BAND-USD,ACTIVE
coinbase,HIGH-USD,HIGH-USD,ACTIVE
coinbase,AUCTION-USD,AUCTION-USD,ACTIVE
coinbase,DOGE-USD,DOGE-USD,ACTIVE
coinbase,DEXT-USD,DEXT-USD,ACTIVE
coinbase,IMX-USDT,IMX-USDT,ACTIVE
coinbase,COMP-BTC,COMP-BTC,ACTIVE
coinbase,AAVE-GBP,AAVE-GBP,ACTIVE
coinbaseinternational,BTC-USDC,BTC-USDC,ACTIVE
coinbaseinternational,ETH-USDC,ETH-USDC,ACTIVE
gateio,MELANIA-USDT,MELANIA_USDT,ACTIVE
gateio,APP-USDT,APP_USDT,ACTIVE
gateio,PALM-USDT,PALM_USDT,ACTIVE
gateio,QUACK-USDT,QUACK_USDT,ACTIVE
gateio,COUP-USDT,CUP_USDT,ACTIVE
gateio,JUV-TRY,JUV_TRY,ACTIVE
gateio,DEEP-USDT,DEEP_USDT,ACTIVE
gateio,TIFI-USDT,TIFI_USDT,ACTIVE
gateio,NBLU-USDT,NBLU_USDT,ACTIVE
gateio,BABYELON-USDT,BABYELON_USDT,ACTIVE
gateio,CTSI-TRY,CTSI_TRY,ACTIVE
gateio,SCA-USDT,SCA_USDT,ACTIVE
gateio,TEDDY-USDT,TEDDY_USDT,ACTIVE
gateio,PERP-USDT,PERP_USDT,ACTIVE
gateio,STPT-USDT,STPT_USDT,ACTIVE
gateio,SEND-USDT,SEND_USDT,ACTIVE
gateio,PRCL-USDT,PRCL_USDT,ACTIVE
gateio,IMPT-USDT,IMPT_USDT,ACTIVE
gateio,ICP-USDC,ICP_USDC,ACTIVE
gateio,TEER-USDT,TEER_USDT,ACTIVE
gateio,VRT-USDT,VRT_USDT,ACTIVE
gateio,REF-USDT,REF_USDT,ACTIVE
gateio,BAT-USDT,BAT_USDT,ACTIVE
gateio,TIPS-USDT,TIPS_USDT,ACTIVE
gateio,TRIBE-USDT,TRIBE_USDT,ACTIVE
gateio,CTR-USDT,CTRC_USDT,ACTIVE
gateio,BOME-USDT,BOME_USDT,ACTIVE
gateio,RGAME-USDT,RGAME_USDT,ACTIVE
gateio,KAVA-USDT,KAVA_USDT,ACTIVE
gateio,AR-USDT,AR_USDT,ACTIVE
gateio,MINT-USDT,MINT_USDT,ACTIVE
gateio,LAZIO-USDT,LAZIO_USDT,ACTIVE
gateio,MOCA-USDT,MOCA_USDT,ACTIVE
gateio,LISTA-USDT,LISTA_USDT,ACTIVE
gateio,HOME-USDT,HOME_USDT,ACTIVE
gateio,AZERO-USDT,AZERO_USDT,ACTIVE
gateio,OCT-USDT,OCT_USDT,ACTIVE
gateio,POLC-USDT,POLC_USDT,ACTIVE
gateio,ODDZ-USDT,ODDZ_USDT,ACTIVE
gateio,SOURCE-USDT,SOURCE_USDT,ACTIVE
gateio,TAO-TRY,TAO_TRY,ACTIVE
gateio,TRUF-USDT,TRUF_USDT,ACTIVE
gateio,ANGLE-USDT,ANGLE_USDT,ACTIVE
gateio,HLG-USDT,HLG_USDT,ACTIVE
gateio,KNJ-USDT,KNJ_USDT,ACTIVE
gateio,GMEE-USDT,GMEE_USDT,ACTIVE
gateio,NPT-USDT,NPT_USDT,ACTIVE
gateio,UNN-USDT,UNN_USDT,ACTIVE
gateio,KOAI-USDT,KOAI_USDT,ACTIVE
gateio,LOCG-USDT,LOCG_USDT,ACTIVE
gateio,FEVR-USDT,FEVR_USDT,ACTIVE
gateio,BCDN-USDT,BCDN_USDT,ACTIVE
gateio,LRC-TRY,LRC_TRY,ACTIVE
gateio,ELIZ-USDT,ELIZA_USDT,ACTIVE
gateio,GMPD-USDT,GMPD_USDT,ACTIVE
gateio,OMG-TRY,OMG_TRY,ACTIVE
gateio,VELO-ETH,VELO_ETH,ACTIVE
gateio,INSC-USDT,INSC_USDT,ACTIVE
gateio,VINU-USDT,VINU_USDT,ACTIVE
gateio,BTS-USDT,BTS_USDT,ACTIVE
gateio,FIL-BTC,FIL_BTC,ACTIVE
gateio,LISTA-TRY,LISTA_TRY,ACTIVE
gateio,LTD-USDT,LTD_USDT,ACTIVE
gateio,TIME-USDT,TIMECHRONO_USDT,ACTIVE
gateio,ALPHA-TRY,ALPHA_TRY,ACTIVE
gateio,BCUT-USDT,BCUT_USDT,ACTIVE
gateio,DGB-TRY,DGB_TRY,ACTIVE
gateio,CWS-USDT,CWS_USDT,ACTIVE
gateio,UNFI-ETH,UNFI_ETH,ACTIVE
gateio,GME-USDT,GME_USDT,ACTIVE
gateio,APE-TRY,APE_TRY,ACTIVE
gateio,FITFI-USDT,FITFI_USDT,ACTIVE
gateio,RENDER-USDC,RENDER_USDC,ACTIVE
gateio,SYNC-USDT,SYNC_USDT,ACTIVE
gateio,UNI-TRY,UNI_TRY,ACTIVE
gateio,BLUR-USDT,BLUR_USDT,ACTIVE
gateio,OPA-USDT,OPA_USDT,ACTIVE
gateio,DEGO-USDT,DEGO_USDT,ACTIVE
gateio,SQT-USDT,SQT_USDT,ACTIVE
gateio,J-TRY,J_TRY,ACTIVE
gateio,XEN-USDT,XEN_USDT,ACTIVE
gateio,BRAWL-USDT,BRAWL_USDT,ACTIVE
gateio,TWT-USDT,TWT_USDT,ACTIVE
